step;smooth_loss;loss
92101; 46.249000;45.237401
92201; 46.201227;42.892180
92301; 46.391886;53.762840
92401; 46.600784;48.510881
92501; 46.521404;42.944138
92601; 46.477326;42.517466
92701; 46.591267;50.274501
92801; 46.701293;39.084643
92901; 46.685372;54.216746
93001; 46.647408;52.651340
93101; 46.760680;49.227581
93201; 46.691807;39.182895
93301; 46.753081;56.806027
93401; 46.727012;40.220444
93501; 46.805013;36.774889
93601; 46.688425;34.529953
93701; 46.643653;30.088074
93801; 46.832589;38.674863
93901; 47.094455;57.306797
94001; 47.300129;61.439276
94101; 47.308732;54.081338
94201; 47.423776;53.538325
94301; 47.327391;56.983588
94401; 47.505344;60.472632
94501; 47.426162;40.013759
94601; 47.358067;43.987727
94701; 47.418497;53.968564
94801; 47.534673;33.846041
94901; 47.643850;63.762787
95001; 48.228613;67.434246
95101; 48.505546;44.031549
95201; 48.700315;44.420481
95301; 48.727051;52.489382
95401; 48.798086;39.239163
95501; 48.708154;53.917398
95601; 48.626117;50.135153
95701; 48.375688;41.041723
95801; 48.073653;39.580574
95901; 47.663049;30.979309
96001; 47.411963;42.082365
96101; 47.213943;43.915247
96201; 47.126947;56.649564
96301; 46.745309;47.822777
96401; 46.550600;33.959561
96501; 46.238762;53.556418
96601; 46.249351;51.089727
96701; 46.214069;28.829989
96801; 46.140801;51.296707
96901; 46.069486;49.502735
97001; 45.806541;39.447417
97101; 45.535421;44.350855
97201; 45.447420;39.769719
97301; 45.419677;47.548694
97401; 45.681650;33.904649
97501; 45.866337;50.434339
97601; 45.761594;39.597645
97701; 45.916048;65.611313
97801; 46.135767;48.379583
97901; 46.118781;48.159934
98001; 46.170270;45.005711
98101; 46.086756;42.831849
98201; 46.098207;40.681915
98301; 46.028706;32.710456
98401; 46.267489;56.192991
98501; 46.073524;44.631212
98601; 46.341681;56.800294
98701; 46.536880;53.311371
98801; 46.597359;55.214770
98901; 46.669941;64.061191
99001; 46.800634;25.474779
99101; 46.781795;33.558222
99201; 47.117287;59.235475
99301; 47.409256;112.240892
99401; 47.608030;28.292518
