step;smooth_loss;loss
99401; 49.998576;31.827768
99501; 49.987195;61.899621
99601; 49.931938;51.699741
99701; 49.706011;37.977084
99801; 49.717264;42.844804
99901; 49.798444;45.040120
100001; 49.542335;41.252054
100101; 49.615706;63.318492
100201; 49.659078;40.034840
100301; 49.849470;46.782033
100401; 50.057145;60.336290
100501; 49.796170;47.785199
100601; 49.749506;40.541664
100701; 49.740209;42.211558
100801; 49.924192;43.213741
100901; 49.704860;54.041479
101001; 49.537318;48.093864
101101; 49.488076;56.186298
101201; 49.410807;48.778563
101301; 49.300148;37.385195
101401; 49.340439;44.465982
101501; 49.226956;43.346760
101601; 49.218736;35.011403
101701; 48.938128;55.522897
101801; 48.819156;55.528957
101901; 48.810954;62.952409
102001; 48.684798;45.879576
102101; 48.751617;61.745885
102201; 48.697299;53.865710
102301; 48.636958;44.013742
102401; 48.633603;48.337400
102501; 48.676218;60.558817
102601; 48.937784;58.624838
102701; 49.692202;59.083673
102801; 49.690419;38.159970
102901; 49.643528;46.275605
103001; 49.570249;46.199873
103101; 49.579995;53.842133
103201; 49.582992;40.157295
103301; 49.509293;35.592349
103401; 49.304324;51.750672
103501; 49.155769;45.347754
103601; 48.981624;40.518112
103701; 48.834419;59.167991
103801; 48.772607;39.115924
103901; 48.792240;60.533050
104001; 48.617538;37.985106
104101; 48.480571;58.708194
104201; 48.448774;47.463003
104301; 48.448530;57.499421
104401; 48.540438;38.745580
104501; 48.617052;71.966425
104601; 48.462976;57.517344
104701; 48.314710;43.414371
104801; 48.458327;58.295003
104901; 48.365743;38.470579
105001; 48.229080;56.607810
105101; 48.501000;56.072812
105201; 48.483477;54.417410
105301; 48.624205;50.315260
105401; 48.684164;34.025125
105501; 48.565133;42.849691
105601; 48.451697;41.866212
105701; 48.395579;44.166786
105801; 48.232789;44.149178
105901; 48.160999;40.036530
106001; 47.981973;30.497649
106101; 47.953773;56.202306
106201; 48.114272;44.103045
106301; 48.122659;41.492016
106401; 48.267187;38.042703
106501; 48.415188;55.079871
106601; 48.327050;42.734529
106701; 48.210727;39.800494
106801; 48.328493;38.029373
106901; 48.496940;37.768202
107001; 48.445389;59.147866
107101; 48.620954;60.331851
107201; 48.804794;50.177801
107301; 48.768921;43.961030
107401; 48.742587;61.921423
107501; 48.724431;49.528570
107601; 48.510547;77.600343
107701; 48.453921;50.991240
107801; 48.430027;44.385268
107901; 48.388387;63.212033
108001; 48.171483;51.618822
108101; 48.098319;55.592672
108201; 48.087138;42.429317
108301; 48.109075;40.146799
108401; 48.219766;38.659315
108501; 48.098853;41.252731
108601; 48.079439;46.649020
108701; 48.052564;62.506772
108801; 47.912437;46.846078
108901; 48.036753;47.169141
109001; 48.134559;54.887229
109101; 48.073745;49.639288
109201; 48.050216;42.662057
109301; 48.031524;55.154432
109401; 48.056312;49.656895
109501; 47.961995;44.296309
109601; 47.780258;49.491983
109701; 47.799959;46.418763
109801; 47.728197;54.307837
109901; 47.690319;50.331545
110001; 47.690088;51.722668
110101; 47.699540;40.380136
110201; 47.555911;36.580781
110301; 47.373533;46.551328
110401; 47.280582;45.280217
110501; 47.316188;47.828601
110601; 47.390560;50.983603
110701; 47.468988;40.370673
110801; 47.667929;61.670363
110901; 47.682704;46.058624
111001; 47.905280;64.108049
111101; 48.068030;35.868764
111201; 47.904649;43.171479
111301; 47.957571;43.938322
111401; 47.996507;39.631810
111501; 48.142934;49.599339
111601; 48.121963;28.605605
111701; 47.992778;47.424696
111801; 48.146299;66.005972
111901; 48.366051;41.071181
112001; 48.323062;52.903867
112101; 48.347720;36.919184
112201; 48.477863;54.460465
112301; 48.370957;52.558854
112401; 48.360524;36.082218
112501; 48.375173;47.843601
112601; 48.096541;33.850833
112701; 47.888753;56.638624
112801; 47.917624;47.487798
112901; 47.991784;48.949109
113001; 48.189771;44.879960
113101; 48.115418;49.528035
113201; 48.178905;57.991413
113301; 48.395634;36.512675
113401; 48.392799;53.686505
113501; 48.440672;45.493715
113601; 48.311927;42.322209
113701; 48.405033;48.170214
113801; 48.673031;65.910084
113901; 48.594467;45.901482
114001; 48.379258;46.872695
114101; 48.160890;59.952928
114201; 48.286489;57.617284
114301; 48.390612;47.654457
114401; 48.490174;47.685504
114501; 48.415693;55.735594
114601; 48.205725;45.233389
114701; 48.302030;46.591759
114801; 48.148494;51.549064
114901; 48.151389;40.600778
115001; 48.705025;60.894692
115101; 49.032673;38.202895
115201; 48.819130;47.653419
115301; 48.629040;46.707717
115401; 48.339271;35.331565
115501; 48.330188;59.120109
115601; 48.165229;41.060415
115701; 48.262592;48.428853
115801; 48.224630;45.002467
115901; 47.860165;36.449740
116001; 47.878912;37.302656
116101; 48.251228;63.650373
116201; 48.416268;44.118573
116301; 48.439020;45.691159
116401; 48.451926;40.004332
116501; 48.557850;53.515713
116601; 48.515944;47.562135
116701; 48.538425;51.788021
116801; 48.610756;55.262421
116901; 48.750260;55.997324
117001; 48.752160;57.723138
117101; 48.680645;37.230772
117201; 48.520983;33.666330
117301; 48.254108;46.981498
117401; 48.027563;34.758633
117501; 48.038400;52.031820
117601; 47.825172;56.582276
117701; 48.004512;50.224145
117801; 48.207450;48.087505
117901; 48.131993;44.098761
118001; 48.313302;77.576875
118101; 48.293171;46.471001
118201; 48.261956;62.022837
118301; 48.089632;42.084270
118401; 47.989313;51.017206
118501; 47.973054;44.631154
118601; 47.909839;47.883741
118701; 47.824755;33.241809
118801; 47.678021;49.618319
118901; 47.445192;51.925024
119001; 47.274700;46.857999
119101; 47.248674;67.302922
119201; 47.581350;47.323403
119301; 47.674372;60.366269
119401; 47.785062;44.566723
119501; 48.071062;39.864856
119601; 48.030655;50.948767
119701; 48.112329;48.488605
119801; 48.017917;51.600989
119901; 47.938091;51.980500
120001; 47.729008;53.109231
120101; 47.801337;58.467354
120201; 47.738137;48.087301
120301; 47.571829;44.390454
120401; 47.583721;38.824670
120501; 47.596177;51.722812
120601; 47.575843;46.812036
120701; 47.525354;42.761410
120801; 47.486584;44.411711
120901; 47.439318;43.230445
121001; 47.394074;56.714057
121101; 47.553171;36.535888
121201; 47.421196;47.378318
121301; 47.657241;54.286614
121401; 47.798390;38.460444
121501; 47.912135;46.211080
121601; 47.868406;51.944426
121701; 47.886167;45.039443
121801; 47.982735;50.016983
121901; 47.869801;42.546053
122001; 47.771425;43.290426
122101; 47.589577;52.303378
122201; 47.363597;48.522062
122301; 47.168296;26.502008
122401; 46.931133;53.521225
122501; 46.881349;39.391220
122601; 46.931324;51.318778
122701; 46.676935;50.886026
122801; 46.610394;48.531585
122901; 46.363934;24.935207
123001; 46.304345;43.793760
123101; 46.274847;48.193647
123201; 46.208562;61.682631
123301; 46.408512;38.427952
123401; 46.584423;47.389402
123501; 46.499012;43.714329
123601; 46.832294;52.960934
123701; 46.931945;50.726042
123801; 46.882152;49.855815
123901; 46.712486;52.062730
124001; 46.465154;51.384575
124101; 46.469157;49.476317
124201; 46.703987;51.131433
124301; 46.829896;45.614580
124401; 47.031006;49.361211
124501; 46.966057;39.099926
124601; 47.217310;49.196050
124701; 46.932900;40.485760
124801; 46.973138;35.740122
124901; 46.826843;44.069654
125001; 46.732948;49.202647
125101; 46.584892;55.491009
125201; 46.608034;42.451506
125301; 46.550661;37.216438
125401; 46.623405;50.798605
125501; 47.002142;51.587360
125601; 47.408376;43.575876
125701; 47.369348;43.213636
125801; 47.272248;51.957139
125901; 47.108645;44.401984
126001; 47.166954;44.132638
126101; 47.259397;47.021050
126201; 47.150621;31.828232
126301; 47.085074;53.373995
126401; 47.187187;54.290572
126501; 47.032411;49.194738
126601; 47.261915;64.756647
126701; 47.400979;50.157663
126801; 47.391346;37.482490
126901; 47.135513;37.568162
127001; 47.039407;48.089982
127101; 46.973777;62.645482
127201; 46.856837;44.823656
127301; 46.859442;41.371387
127401; 46.897384;48.075653
127501; 47.037562;52.728451
127601; 47.152206;67.589392
127701; 47.381048;37.329309
127801; 47.540472;51.886184
127901; 47.638902;52.004926
128001; 47.752987;44.248489
128101; 47.774884;57.826561
128201; 48.027996;47.544691
128301; 47.822707;37.456487
128401; 47.764661;57.191966
128501; 47.642282;51.715333
128601; 47.466935;35.117669
128701; 47.236424;51.119773
128801; 47.030052;44.911846
128901; 46.830103;59.017825
129001; 46.872224;45.433937
129101; 46.710849;50.819095
129201; 46.551539;49.024157
129301; 46.402647;62.700022
129401; 46.443245;64.959785
129501; 46.412118;34.807801
129601; 46.334953;40.211956
129701; 46.468947;54.259968
129801; 46.517553;57.620978
129901; 46.731441;61.611678
130001; 46.901912;53.226481
130101; 46.764097;61.486634
130201; 46.932780;42.331693
130301; 46.792204;41.407317
130401; 46.846600;55.635169
130501; 46.756755;39.589390
130601; 46.540431;62.719094
130701; 46.426173;52.120063
130801; 46.237962;43.583624
130901; 46.206529;41.674703
131001; 46.289993;40.649050
131101; 46.453805;43.805165
131201; 46.455860;59.131762
131301; 46.776243;39.744530
131401; 46.769418;47.731970
131501; 46.639671;43.299959
131601; 46.686484;40.195217
131701; 46.594946;38.732000
131801; 46.470974;36.370323
131901; 46.306781;46.533582
132001; 46.483088;47.352085
132101; 46.389898;41.411618
132201; 46.427356;48.311475
132301; 46.573346;60.594094
132401; 46.752088;39.518910
132501; 46.655722;68.716466
132601; 46.624852;41.289663
132701; 46.648933;49.254991
132801; 46.663127;39.290056
132901; 46.574852;33.678394
133001; 47.185176;54.749761
133101; 47.440806;45.956937
133201; 47.576682;58.012961
133301; 47.471410;34.044778
133401; 47.658667;46.722803
133501; 47.958122;52.865559
133601; 48.162809;42.066457
133701; 48.202640;84.366948
133801; 48.038334;46.769818
133901; 48.010763;66.933744
134001; 47.952642;66.035144
134101; 47.937524;28.557444
134201; 47.804373;48.650642
134301; 47.887094;34.608667
134401; 47.853801;61.788256
134501; 48.165868;53.049309
134601; 48.697379;58.654431
134701; 48.784329;36.811323
134801; 48.809618;41.274494
134901; 48.747036;48.278373
135001; 48.629831;55.424593
135101; 48.451047;56.808406
135201; 48.623332;49.849819
135301; 48.772368;50.715255
135401; 48.713619;49.637952
135501; 48.790777;50.491844
135601; 48.711442;46.686948
135701; 48.634002;38.615157
135801; 48.373990;36.788078
135901; 48.368713;35.693353
136001; 48.348009;46.156009
136101; 48.155399;46.184732
136201; 48.115845;44.384562
136301; 48.111717;44.293440
136401; 47.937823;38.370036
136501; 47.921293;45.090355
136601; 48.071584;49.324219
136701; 48.278621;42.471845
136801; 48.164749;55.054208
136901; 48.127287;51.815844
137001; 48.217734;54.076523
137101; 48.304397;44.726144
137201; 48.226683;31.887362
137301; 48.217206;56.405018
137401; 48.354444;55.729601
137501; 48.215729;32.467917
137601; 48.271151;50.603259
137701; 48.193549;55.514762
137801; 48.257636;38.791060
137901; 48.189686;48.131652
138001; 48.177111;50.774698
138101; 48.251854;53.208553
138201; 48.486831;55.016259
138301; 48.679388;74.453089
138401; 48.726618;68.138819
138501; 48.813341;50.227100
138601; 48.728242;46.720790
138701; 48.941054;50.233253
138801; 48.907614;45.795388
138901; 48.836609;61.503742
139001; 48.862386;24.219142
139101; 49.012314;35.637231
139201; 49.091601;60.464956
139301; 49.619877;40.046317
139401; 49.939383;53.634966
139501; 50.126527;59.555912
139601; 50.145736;52.698894
139701; 50.281344;53.268455
139801; 50.205146;49.190309
139901; 50.089891;68.369199
140001; 49.868840;43.314816
140101; 49.581370;40.553068
140201; 49.202399;47.006383
140301; 48.884261;44.079478
140401; 48.649859;51.973082
140501; 48.532219;52.879380
140601; 48.209631;49.410646
140701; 48.026940;48.157881
140801; 47.711252;51.941090
140901; 47.680979;47.371206
141001; 47.666139;53.480050
141101; 47.606164;44.852251
141201; 47.553279;57.661786
141301; 47.328545;33.607417
141401; 47.015440;40.324753
141501; 46.937577;42.115231
141601; 46.955392;36.226288
141701; 47.289926;40.929053
141801; 47.426664;49.617740
141901; 47.332691;40.264552
142001; 47.396984;64.868675
142101; 47.698894;40.519792
142201; 47.622698;37.162521
142301; 47.734988;33.663091
142401; 47.740942;45.485303
142501; 47.768201;49.357942
142601; 47.658836;64.121727
142701; 47.868872;62.501452
142801; 47.679554;53.374067
142901; 47.851768;49.439687
143001; 48.037728;53.526228
143101; 48.092099;46.474258
143201; 48.163173;41.300588
143301; 48.230476;50.940371
143401; 48.252263;44.424961
143501; 48.538949;62.747075
143601; 48.824263;40.489227
143701; 49.095816;42.949487
143801; 49.076513;42.938855
143901; 49.068080;51.058561
144001; 48.857723;47.197976
144101; 48.869202;60.995361
144201; 48.934816;59.576440
144301; 48.693503;51.223482
144401; 48.769724;49.542905
144501; 48.822717;50.514529
144601; 49.002577;49.226662
144701; 49.200591;59.611383
144801; 48.969652;51.338875
144901; 48.930717;45.106852
145001; 48.936295;49.052880
145101; 49.093236;45.272511
145201; 48.850118;42.090824
145301; 48.674343;40.921408
145401; 48.602846;44.275881
145501; 48.546634;48.846688
145601; 48.409743;41.005757
145701; 48.447178;32.879942
145801; 48.323756;47.788897
145901; 48.324608;54.725784
146001; 48.014188;41.352485
146101; 47.910916;42.300583
146201; 47.890703;36.340037
146301; 47.764573;41.393248
146401; 47.820862;40.408663
146501; 47.778596;42.983384
146601; 47.730694;46.445793
146701; 47.697592;44.528463
146801; 47.730274;40.609756
146901; 48.031138;29.495119
147001; 48.770587;41.637175
147101; 48.814771;50.975152
147201; 48.759885;44.137307
147301; 48.668879;47.926566
147401; 48.693891;59.837956
147501; 48.711177;47.646448
147601; 48.647495;62.366777
147701; 48.451239;29.095624
147801; 48.300836;45.169678
147901; 48.136583;44.668707
148001; 47.971924;47.321289
148101; 47.924783;39.957226
148201; 47.920898;57.100870
148301; 47.744511;42.419025
148401; 47.581620;49.608224
148501; 47.571645;55.406481
148601; 47.563812;40.273063
148701; 47.657351;42.501624
148801; 47.707938;68.280569
148901; 47.557169;51.185488
149001; 47.420946;40.777237
149101; 47.557140;48.264467
149201; 47.458569;50.159704
149301; 47.300942;44.194875
149401; 47.583270;60.897082
149501; 47.579478;45.176719
149601; 47.721386;50.242541
149701; 47.783809;41.896612
149801; 47.643249;58.121748
149901; 47.540856;46.240088
150001; 47.493687;57.431968
150101; 47.339641;45.399531
150201; 47.271244;41.477742
150301; 47.104992;42.715041
150401; 47.067098;61.725958
150501; 47.223994;39.289317
150601; 47.254634;28.105167
150701; 47.383595;54.400900
150801; 47.497781;45.413171
150901; 47.457415;46.675535
151001; 47.337740;42.688618
151101; 47.463541;52.819164
151201; 47.633921;39.532786
151301; 47.544550;53.124131
151401; 47.722802;50.018428
151501; 47.926771;47.857392
151601; 47.901186;49.056988
151701; 47.857619;41.416367
151801; 47.848270;32.425885
151901; 47.612211;54.971974
152001; 47.571573;38.665512
152101; 47.573901;32.545394
152201; 47.494836;37.302190
152301; 47.307563;40.681206
152401; 47.210750;39.785303
152501; 47.215374;40.377933
152601; 47.257225;38.884785
152701; 47.376485;45.421275
152801; 47.246322;48.974640
152901; 47.216439;51.979541
153001; 47.147759;44.738289
153101; 47.034064;64.224715
153201; 47.153821;81.351350
153301; 47.255449;37.344184
153401; 47.178599;28.083859
153501; 47.168843;43.410955
153601; 47.139876;42.898184
153701; 47.178276;49.994736
153801; 47.085097;53.214099
153901; 46.895345;43.829356
154001; 46.930592;45.670973
154101; 46.833016;47.340780
154201; 46.830486;45.344417
154301; 46.828284;32.754914
154401; 46.871052;56.273623
154501; 46.733245;52.589314
154601; 46.535516;57.572515
154701; 46.449047;38.393719
154801; 46.459581;40.394799
154901; 46.546934;30.592513
155001; 46.630323;42.187539
155101; 46.816995;38.836758
155201; 46.881973;45.731253
155301; 47.071594;64.337122
155401; 47.278786;57.707725
155501; 47.109063;45.800355
155601; 47.144700;53.533704
155701; 47.187004;42.985803
155801; 47.315080;55.930421
155901; 47.288810;42.762244
156001; 47.152981;35.857904
156101; 47.286255;61.248101
156201; 47.528171;50.139032
156301; 47.483314;41.477806
156401; 47.539994;57.332866
156501; 47.649668;38.289548
156601; 47.565069;46.960168
156701; 47.562172;55.442607
156801; 47.584828;39.974396
156901; 47.340161;44.250654
157001; 47.096515;27.316129
157101; 47.131174;44.233784
157201; 47.206314;54.302624
157301; 47.412978;56.907867
157401; 47.339716;42.872026
157501; 47.375097;53.740734
157601; 47.653808;36.270785
157701; 47.604628;50.300061
157801; 47.666465;58.802102
157901; 47.549881;45.303844
158001; 47.653925;66.569342
158101; 47.913927;72.829322
158201; 47.842830;45.883678
158301; 47.646337;40.272505
158401; 47.409599;47.576031
158501; 47.534688;45.306307
158601; 47.652564;46.025999
158701; 47.720132;43.326644
158801; 47.633656;48.262893
158901; 47.431285;40.910395
159001; 47.510254;45.570143
159101; 47.351633;44.033933
159201; 47.366467;47.151357
159301; 47.880740;49.050183
159401; 48.278497;46.710538
159501; 48.047802;43.344446
159601; 47.856994;52.331641
159701; 47.573230;48.162753
159801; 47.543810;44.940247
159901; 47.406409;36.709980
160001; 47.453466;60.554522
160101; 47.446571;34.825679
160201; 47.073641;51.390299
160301; 47.085799;39.610106
160401; 47.421900;41.087383
160501; 47.603834;37.593880
160601; 47.666048;50.154365
160701; 47.704684;53.815777
160801; 47.781599;44.262765
160901; 47.753029;53.988899
161001; 47.777871;46.267974
161101; 47.824029;49.939786
161201; 47.967736;47.883646
161301; 47.980637;37.939890
161401; 47.919639;50.720917
161501; 47.770611;65.399344
161601; 47.460566;48.225229
161701; 47.244689;41.871282
161801; 47.256374;50.202076
161901; 47.044944;39.616742
162001; 47.221309;52.263851
162101; 47.420845;57.778673
162201; 47.368215;55.698565
162301; 47.518181;69.593905
162401; 47.535235;37.656789
162501; 47.503274;52.726126
162601; 47.353502;50.080316
162701; 47.232015;44.972854
162801; 47.233375;43.835028
162901; 47.172996;55.507064
163001; 47.116779;41.303304
163101; 46.972166;42.539117
163201; 46.748052;45.268927
163301; 46.572903;43.166190
163401; 46.525080;49.210641
163501; 46.868828;44.374314
163601; 46.944286;41.754047
163701; 47.086714;43.875456
163801; 47.401582;58.657095
163901; 47.313287;53.161721
164001; 47.412974;41.756092
164101; 47.317628;56.312430
164201; 47.234679;50.347028
164301; 47.022201;32.459011
164401; 47.075574;37.709885
164501; 47.018845;43.601321
164601; 46.843523;41.001047
164701; 46.850422;35.171589
164801; 46.833912;57.654056
164901; 46.825838;44.388461
165001; 46.757409;50.104810
165101; 46.700147;40.641962
165201; 46.637381;43.717831
165301; 46.590241;43.088525
165401; 46.763558;35.149136
165501; 46.625188;41.156520
165601; 46.872004;47.987398
165701; 47.035855;39.925942
165801; 47.147410;45.965614
165901; 47.105046;57.271940
166001; 47.104355;41.831654
166101; 47.237667;32.868798
166201; 47.138328;29.895014
166301; 47.050569;36.431610
166401; 46.833669;44.723387
166501; 46.579358;39.863482
166601; 46.414328;50.301616
166701; 46.125835;37.146341
166801; 46.067726;43.209831
166901; 46.116451;47.360582
167001; 45.856738;37.828768
167101; 45.768378;44.393765
167201; 45.559419;46.803949
167301; 45.489717;40.006691
167401; 45.451506;43.505329
167501; 45.384733;43.873802
167601; 45.625595;56.138891
167701; 45.795159;46.832500
167801; 45.738087;51.735896
167901; 46.080209;42.228470
168001; 46.166934;35.557444
168101; 46.138200;50.943343
168201; 45.978879;41.652042
168301; 45.734153;38.257568
168401; 45.714166;79.659931
168501; 45.947461;33.824241
168601; 46.077447;44.918735
168701; 46.276500;56.930805
168801; 46.225140;57.899213
168901; 46.478202;44.734854
169001; 46.201060;30.212379
169101; 46.241819;43.861297
169201; 46.079995;38.769632
169301; 45.952709;32.904768
169401; 45.803641;25.481989
169501; 45.819770;63.524881
169601; 45.783862;46.939995
169701; 45.866762;48.759333
169801; 46.215509;51.448639
169901; 46.657912;39.528585
170001; 46.623427;37.431554
170101; 46.497523;45.499977
170201; 46.369338;44.988213
170301; 46.393818;48.156963
170401; 46.491508;44.509620
170501; 46.410532;40.504226
170601; 46.338153;52.462105
170701; 46.454684;54.815241
170801; 46.314124;35.394683
170901; 46.533599;46.367051
171001; 46.701751;56.975248
171101; 46.700504;52.032928
171201; 46.448208;46.247053
171301; 46.326497;34.454767
171401; 46.259709;36.453561
171501; 46.144870;51.311576
171601; 46.175420;53.551837
171701; 46.207247;43.098153
171801; 46.326753;51.043277
171901; 46.420713;50.155208
172001; 46.680127;46.908242
172101; 46.827551;58.907243
172201; 46.921862;56.977389
172301; 47.052810;64.827479
172401; 47.067748;36.783712
172501; 47.341487;46.767551
172601; 47.132928;43.160217
172701; 47.048810;29.473766
172801; 46.913311;41.897232
172901; 46.786299;44.004629
173001; 46.542143;49.089016
173101; 46.353038;37.723813
173201; 46.120365;49.774007
173301; 46.177562;31.901561
173401; 46.004393;34.611908
173501; 45.829054;48.943969
173601; 45.663872;62.962915
173701; 45.691949;65.991078
173801; 45.697205;32.558974
173901; 45.611381;52.708977
174001; 45.734529;43.626138
174101; 45.768442;48.304951
174201; 45.984532;60.581931
174301; 46.169106;47.792599
174401; 46.033378;37.431936
174501; 46.217295;41.321556
174601; 46.093985;44.540389
174701; 46.109814;41.813465
174801; 46.035471;34.904595
174901; 45.794892;46.362275
175001; 45.685218;51.989279
175101; 45.507228;42.340448
175201; 45.468671;45.328878
175301; 45.547891;46.424913
175401; 45.687077;53.949023
175501; 45.682665;56.578622
175601; 46.027355;37.512923
175701; 46.030444;52.592816
175801; 45.901134;57.184286
175901; 45.936233;48.508254
176001; 45.841644;31.344609
176101; 45.735088;49.587135
176201; 45.557489;42.202465
176301; 45.720624;54.281582
176401; 45.633262;44.499754
176501; 45.659916;45.603274
176601; 45.794925;47.961977
176701; 45.984757;58.221189
176801; 45.873087;55.406702
176901; 45.869543;48.894066
177001; 45.890524;56.646998
177101; 45.922367;47.855800
177201; 45.834474;44.226411
177301; 46.435417;60.241097
177401; 46.716857;47.645748
177501; 46.861572;52.289223
177601; 46.801523;34.558498
177701; 46.974602;47.673411
177801; 47.284009;52.166486
177901; 47.510431;39.168076
178001; 47.505687;34.605567
178101; 47.390058;47.674459
178201; 47.338996;70.572381
178301; 47.293706;44.100667
178401; 47.311759;52.853170
178501; 47.163113;38.037304
178601; 47.256598;56.885732
178701; 47.188821;49.428440
178801; 47.496846;57.533697
178901; 48.051020;72.548588
179001; 48.136175;41.983308
179101; 48.159588;37.132069
179201; 48.064218;41.802429
179301; 47.958327;41.704056
179401; 47.769984;35.498855
179501; 47.961516;37.090442
179601; 48.082318;68.643354
179701; 48.018722;37.147903
179801; 48.099887;49.430746
179901; 48.031258;37.921087
180001; 47.929192;42.741760
180101; 47.683990;49.404190
180201; 47.673305;58.407746
180301; 47.641890;49.525498
180401; 47.449438;34.914340
180501; 47.402608;54.130290
180601; 47.421536;59.555062
180701; 47.239345;66.647889
180801; 47.236393;49.764914
180901; 47.372150;42.046315
181001; 47.584236;49.235478
181101; 47.452060;38.727047
181201; 47.413876;44.224900
181301; 47.509261;57.671975
181401; 47.617914;41.025757
181501; 47.583029;41.735945
181601; 47.535847;46.924039
181701; 47.686739;57.389911
181801; 47.549386;51.220206
181901; 47.593056;48.834852
182001; 47.515339;48.345971
182101; 47.618012;36.450335
182201; 47.542401;43.642287
182301; 47.536772;33.430513
182401; 47.608129;35.110522
182501; 47.824466;54.322261
182601; 47.993214;56.877224
182701; 48.014514;42.577352
182801; 48.154090;55.525344
182901; 48.082192;41.865517
183001; 48.299861;52.230883
183101; 48.260444;56.089067
183201; 48.187887;48.491705
183301; 48.223849;45.550632
183401; 48.397861;49.992506
183501; 48.438090;66.724422
183601; 49.030237;47.960781
183701; 49.351655;48.644415
183801; 49.531348;52.549436
183901; 49.555222;53.601329
184001; 49.704781;55.431568
184101; 49.630829;40.010881
184201; 49.522399;61.652717
184301; 49.319288;59.270038
184401; 49.037457;37.795644
184501; 48.654432;46.680407
184601; 48.325993;33.432441
184701; 48.074090;30.790759
184801; 47.960479;52.624817
184901; 47.639865;40.877287
185001; 47.434502;35.875094
185101; 47.119973;50.270674
185201; 47.075474;48.448398
185301; 47.054029;30.154080
185401; 47.001074;57.072741
185501; 46.937281;40.490137
185601; 46.749191;38.627277
185701; 46.414470;50.522151
185801; 46.310298;54.785599
185901; 46.324018;51.295498
186001; 46.654180;36.023348
186101; 46.788309;48.261812
186201; 46.672554;58.132199
186301; 46.712438;34.237825
186401; 47.046302;47.017358
186501; 46.970518;39.819027
186601; 47.090775;41.398098
186701; 47.080343;56.330596
186801; 47.097675;47.251309
186901; 46.962776;65.976797
187001; 47.165701;50.644420
187101; 46.988120;49.455315
187201; 47.184822;54.114666
187301; 47.361688;52.843180
187401; 47.412229;57.962962
187501; 47.510907;55.855988
187601; 47.575367;55.803373
187701; 47.610359;37.253238
187801; 47.875737;62.711663
187901; 48.190416;39.461275
188001; 48.460285;35.286421
188101; 48.455175;70.379826
188201; 48.463830;39.521881
188301; 48.265122;38.577280
188401; 48.260900;62.256184
188501; 48.316952;57.486677
188601; 48.085636;49.512217
188701; 48.169019;42.917894
188801; 48.224728;36.180588
188901; 48.415384;57.499530
189001; 48.612034;51.467198
189101; 48.394226;66.508263
189201; 48.359340;35.255182
189301; 48.366264;39.544536
189401; 48.517268;47.989248
189501; 48.271891;42.171129
189601; 48.093341;49.507654
189701; 47.987102;42.442781
189801; 47.934285;42.796852
189901; 47.811894;66.273487
190001; 47.855380;42.614524
190101; 47.717946;32.265333
190201; 47.708654;50.444180
190301; 47.412957;46.200369
190401; 47.314041;48.579457
190501; 47.299947;37.436507
190601; 47.172270;47.428387
190701; 47.214502;30.325165
190801; 47.160638;48.163790
190901; 47.121385;43.209458
191001; 47.083124;36.206820
191101; 47.109581;65.777360
191201; 47.456490;54.662616
191301; 48.149566;57.110093
191401; 48.184938;35.169065
191501; 48.149600;53.490900
191601; 48.053619;45.558076
191701; 48.085472;35.691568
191801; 48.130504;54.419338
191901; 48.018514;32.805787
192001; 47.861729;39.492417
192101; 47.697920;49.813969
192201; 47.511650;34.234325
192301; 47.367535;46.322515
192401; 47.319160;51.926849
192501; 47.290355;29.095873
192601; 47.126288;49.714819
192701; 46.925698;39.209482
192801; 46.925945;69.177391
192901; 46.949355;48.804421
193001; 47.025717;47.929180
193101; 47.044737;45.749793
193201; 46.915369;46.995182
193301; 46.778699;48.149027
193401; 46.922853;44.914895
193501; 46.794120;50.057617
193601; 46.658505;42.271631
193701; 46.888062;46.992053
193801; 46.893203;58.801380
193901; 47.028914;55.591501
194001; 47.083231;45.550297
194101; 46.927740;45.592524
194201; 46.839599;42.673614
194301; 46.789718;57.631926
194401; 46.661583;35.460345
194501; 46.595501;35.593740
194601; 46.429719;39.627536
194701; 46.378917;49.370078
194801; 46.548538;40.360710
194901; 46.615274;30.931596
195001; 46.688783;37.905495
195101; 46.802246;49.037897
195201; 46.811472;44.369807
195301; 46.690117;43.136881
195401; 46.820205;61.670620
195501; 47.004747;39.087415
195601; 46.903713;53.873785
195701; 47.057859;43.668405
195801; 47.272761;60.811085
195901; 47.271533;55.083905
196001; 47.223647;48.003814
196101; 47.203517;52.667804
196201; 46.965231;56.995627
196301; 46.918241;56.520497
196401; 46.963528;92.342480
196501; 46.878948;63.200706
196601; 46.681681;36.173304
196701; 46.598236;59.274620
196801; 46.571529;40.109406
196901; 46.637004;35.162785
197001; 46.768467;47.131181
197101; 46.603908;48.361388
197201; 46.551802;44.506121
197301; 46.499155;43.659566
197401; 46.354025;41.327872
197501; 46.477981;54.095911
197601; 46.620873;57.313165
197701; 46.538887;53.015779
197801; 46.518835;53.793599
197901; 46.490269;39.119644
198001; 46.514932;36.650730
198101; 46.435801;58.817021
198201; 46.271306;60.753967
198301; 46.312921;54.597497
198401; 46.196631;40.870481
198501; 46.214686;63.684764
198601; 46.237555;38.523833
198701; 46.276609;41.147880
198801; 46.128509;44.596315
198901; 45.947813;39.766283
199001; 45.864850;40.955491
199101; 45.869896;47.392750
199201; 45.966336;52.818349
